"","identifier","topic_num","weight","Department","identifier1","topic_num1","weight1","Department1","source","target"
"227","f31j97wk","topic17",0.000204,"Anthropology","f36t0jrd","topic17",0.00036,"Chemistry",99,271
"228","f30z715r","topic22",0.0597520809,"Psychology","f32j690x","topic22",0.5170805415,"Molecular, Cellular and Developmental Biology",58,60
"229","f3t151s6","topic25",0.04758848587,"Chemical Engineering","f3w9579s","topic25",0.008190847791,"Religious Studies",1399,1416
"230","f3dr2sk0","topic7",0.07430258691,"Ecology, Evolution and Marine Biology","f3tm787j","topic7",0.02167851414,"Molecular, Cellular and Developmental Biology",766,1313
"231","f36d5qzx","topic19",0.000998,"Mechanical Engineering","f37s7krf","topic19",0.000317,"Electrical and Computer Engineering",383,325
"232","f3ft8j50","topic25",0.2404087194,"Computer Science","f3n58jj7","topic25",0.001603368254,"Sociology",832,990
"233","f30k26hm","topic25",0.000963,"Chemistry","f3251g43","topic25",0.05456759001,"Physics",35,47
"234","f3rj4gjm","topic7",0.002024145358,"Music","f3zw1j3s","topic7",0.001976780314,"Chicana and Chicano Studies",1324,1572
"235","f36d5qxg","topic26",0.000235,"Psychology","f3fj2dx5","topic26",0.01870969638,"Education",382,661
"236","f33f4mtx","topic25",0.0370615717,"Chemistry","f3bk19bb","topic25",0.535609385,"Electrical and Computer Engineering",213,483
"237","f34747zd","topic19",0.000306,"Electrical and Computer Engineering","f3f47m7f","topic19",0.008976503082,"Geological Sciences",254,638
"238","f3j67dw3","topic7",0.04191168264,"Comparative Literature","f3t43r8f","topic7",0.002108340905,"Film and Media Studies",966,1287
"239","f3542kjp","topic7",0.006767814361,"Chemistry","f3ww7fs5","topic7",0.01278870056,"Chemical Engineering",303,1451
"240","f3542kjp","topic25",0.04966141503,"Chemistry","f39g5jzg","topic25",0.001160618028,"Counseling, Clinical and School Psychology",303,422
"241","f32j68t8","topic7",0.2680188542,"Communication","f3pk0d8d","topic7",0.01413276412,"Electrical and Computer Engineering",154,1070
"242","f3r49nvg","topic1",0.06113128877,"History","f3rr1wf5","topic1",0.2568017885,"Geography",1300,1200
"243","f3pc30fr","topic25",0.001011977118,"Music","f3v122rb","topic25",0.001895715004,"Global and International Studies",1202,1338
"244","f3v122qw","topic7",0.02647459963,"Electrical and Computer Engineering","f3ws8r55","topic7",0.009918060863,"Geography",1449,1440
"245","f3319sv6","topic7",0.2550807125,"Psychology","f33r0qs9","topic7",0.1038884798,"Materials",182,108
"246","f39z92vp","topic25",0.06974024624,"Counseling, Clinical and School Psychology","f3cv4fxt","topic25",0.000893,"Sociology",598,563
"247","f30c4sw8","topic25",0.07909952332,"Education","f3hq3x3b","topic25",0.2376272626,"Geography",26,790
"248","f34b2z8d","topic25",0.00078,"Art History","f3765c82","topic25",0.01138294625,"Linguistics",260,291
"249","f31834fg","topic19",0.001423516851,"Mathematics","f3251g5j","topic19",0.000166,"Electrical and Computer Engineering",76,48
"250","f30c4sw8","topic25",0.07909952332,"Education","f3542kst","topic25",0.001360442057,"Physics",26,181
"251","f34m92jn","topic19",0.03506946253,"Computer Science","f3cr5rhh","topic19",0.000209,"Economics",278,557
"252","f3x34vj7","topic7",0.09802868822,"Geological Sciences","f3zp4410","topic7",0.02056466535,"Geography",1527,1554
"253","f3g44nd8","topic7",0.1128441556,"Education","f3n29v3g","topic7",0.049935198,"Ecology, Evolution and Marine Biology",849,983
"254","f3hm56m3","topic7",0.1436013058,"Economics","f3k935mf","topic7",0.001601928668,"Theater Studies",934,880
"255","f37942pc","topic25",0.02525521304,"Psychology","f3ht2mfr","topic25",0.00124080896,"Geography, Joint Program SDSU",437,795
"256","f3m043kr","topic25",0.01037758035,"Earth Science","f3xd0ztn","topic25",0.03808849434,"Linguistics",1067,1480
"257","f3474808","topic17",0.000363,"Statistics and Applied Probability","f3ft8hzw","topic17",0.00036,"Chemistry",255,675
"258","f30r9mc5","topic25",0.000893,"Physics","f37d2s9d","topic25",0.004729539092,"Psychological and Brain Sciences",49,306
"259","f3k64g81","topic17",0.000445,"Economics","f3s180f4","topic17",0.005735828996,"Electrical and Computer Engineering",1026,1213
"260","f3bv7dkr","topic25",0.01131558333,"Linguistics","f3v40s47","topic25",0.05645495873,"History",652,1344
"261","f32v2d8b","topic7",0.2618463907,"Counseling, Clinical and School Psychology","f33r0qtr","topic7",0.07771739159,"Environmental Science and Management",175,109
"262","f3154f4h","topic26",0.000213,"Mechanical Engineering","f3qz27xq","topic26",0.1178936522,"Physics",71,1149
"263","f3571953","topic25",0.001565254833,"Psychological and Brain Sciences","f3c827gw","topic25",0.006720029854,"Psychological and Brain Sciences",314,528
"264","f36d5qzx","topic17",0.000724,"Mechanical Engineering","f3rv0kns","topic17",0.000272,"Electrical and Computer Engineering",383,1202
"265","f3h41pf9","topic26",0.000425,"Global and International Studies","f3tb151k","topic26",0.000334,"Materials",906,1296
"266","f35b00kd","topic6",0.01016200277,"English","f3gx48r4","topic6",0.5651941911,"Chemistry",321,745
"267","f3b27sg1","topic25",0.001027772395,"Economics","f3cc0xvc","topic25",0.002165922686,"Film and Media Studies",606,533
"268","f30c4sq1","topic7",0.0977452768,"Chemistry","f3kk98q2","topic7",0.4758971875,"Counseling, Clinical and School Psychology",24,895
"269","f39023k6","topic7",0.008339716284,"Physics","f3jq0z4c","topic7",0.03817410632,"Chemistry",543,849
"270","f33r0qrv","topic7",0.03033724016,"Marine Science","f39p2ztk","topic7",0.02135203871,"Statistics and Applied Probability",224,433
"271","f3qr4v9s","topic7",0.03032629062,"Electrical and computer engineering","f3rn3617","topic7",0.074791525,"Ecology, Evolution, and Marine Biology",1281,1194
"272","f3668b54","topic17",0.000523,"Mathematics","f3wm1bk6","topic17",0.01479514287,"Computer Science - Engineering",373,1433
"273","f34f1nxv","topic25",0.02100813204,"Sociology","f3qf8r2t","topic25",0.000806,"Global and International Studies",269,1125
"274","f3cz354v","topic25",0.05775214728,"Chemical Engineering","f3h41pcd","topic25",0.007867960353,"Geological Sciences",716,751
"275","f3474808","topic25",0.008541370827,"Statistics and Applied Probability","f35h7ddh","topic25",0.05273877651,"English",255,201
"276","f31j97nf","topic25",0.1064054006,"Mechanical Engineering","f3g15z1d","topic25",0.000609,"Materials",94,692
"277","f38p5xhz","topic19",0.000776,"Physics","f3tb14vx","topic19",0.000427,"Physics",521,1293
"278","f32j690x","topic7",0.002258661526,"Molecular, Cellular and Developmental Biology","f3hx19wh","topic7",0.001562424866,"Sociology",156,801
"279","f30k26pv","topic17",0.000474,"Mechanical Engineering","f3639mqz","topic17",0.03687577287,"Marine Science",38,230
"280","f3qz27xq","topic7",0.002974392434,"Physics","f3vh5kz6","topic7",0.19281815,"Education",1288,1367
"281","f37h1gjg","topic25",0.001044068565,"Religious Studies","f3cn7241","topic25",0.1196215766,"Mechanical Engineering",451,550
"282","f31j97zg","topic25",0.001233063828,"Art History","f3m906tq","topic25",0.000918,"Physics",101,938
"283","f32r3pvm","topic7",0.000812,"Computer Science","f3jq0z0k","topic7",0.001259576697,"Materials",169,847
"284","f3d21vm0","topic25",0.09088031068,"Electrical and Computer Engineering","f3xw4gqv","topic25",0.001160618028,"Philosophy",726,1508
"285","f3dz069p","topic7",0.0322001634,"Materials","f3k935qs","topic7",0.00115089635,"Chemical Engineering",779,882
"286","f30c4srg","topic25",0.1521299675,"Electrical and Computer Engineering","f3sb43p3","topic25",0.1128844736,"Chemical Engineering",25,1234
"287","f3g44ng5","topic25",0.01389047646,"Political Science","f3rr1w61","topic25",0.5168618765,"Computer Science",850,1195
"288","f3pz56zk","topic25",0.2597619467,"Mathematics","f3z899dr","topic25",0.01076145476,"Communication",1235,1531
"289","f3js9nm1","topic25",0.03442731407,"Department of Economics","f3sx6bck","topic25",0.000753,"Psychological and Brain Sciences",1005,1272
"290","f33x84rk","topic19",0.000361,"Materials","f3vm4974","topic19",0.000252,"Electrical and Computer Engineering",238,1371
"291","f32r3pnx","topic7",0.0942656125,"Geography","f34j0c94","topic7",0.03853053221,"Computer Science",165,151
"292","f3639mvr","topic19",0.000193,"Geological Sciences","f3r20zbc","topic19",0.000389,"Electrical and Computer Engineering",367,1155
"293","f3pv6hj8","topic17",0.001330522384,"Chemistry and Biochemistry","f3xg9p4g","topic17",0.000483,"Mechanical Engineering",1230,1484
"294","f32b8w30","topic19",0.000409,"Religious Studies","f3pk0d35","topic19",0.000624,"Computer Science",140,1068
"295","f31j97pw","topic19",0.000304,"Molecular, Cellular and Developmental Biology","f39s1qvs","topic19",0.000324,"Physics",95,439
"296","f34f1npq","topic25",0.01718860296,"Geological Sciences","f38c9t63","topic25",0.04673838773,"Physics",266,358
"297","f38k772k","topic7",0.001059480913,"Computer Science","f3wd3xjg","topic7",0.01922295682,"Education",514,1418
"298","f39k487d","topic25",0.001482999792,"Art History","f3xs5smk","topic25",0.02318209991,"Physics",575,1507
"299","f3gq6vqd","topic25",0.0010224528,"Religious Studies","f3n014hf","topic25",0.02330485556,"Sociology",881,975
"300","f3959fp2","topic25",0.01002505818,"Geography, Joint Program SDSU","f3w95733","topic25",0.001991260327,"Physics",553,1413
"301","f3jh3j4g","topic25",0.07224433925,"Electrical and Computer Engineering","f3xd0ztn","topic25",0.03808849434,"Linguistics",984,1480
"302","f35d8q06","topic25",0.05068235062,"Materials","f3bk19hk","topic25",0.09090032312,"Electrical and Computer Engineering",328,485
"303","f3988564","topic25",0.007989762507,"Political Science","f3z31wrh","topic25",0.1169809967,"Electrical and Computer Engineering",562,1523
"304","f33f4mtx","topic7",0.01675257038,"Chemistry","f3w37tf9","topic7",0.1001482049,"Environmental Science and Management",213,1402
"305","f300006g","topic25",0.02638127691,"Education","f3474808","topic25",0.008541370827,"Statistics and Applied Probability",4,132
"306","f3kk98xr","topic25",0.01823393398,"Religious Studies","f3sx6b9p","topic25",0.001114770983,"Comparative Literature",1047,1270
"307","f3862dm4","topic7",0.007407777847,"History","f3f47m3n","topic7",0.002364004619,"Geography, Joint Program SDSU",494,637
"308","f3bp02mp","topic1",0.05423241468,"Chicana and Chicano studies","f3qf8r1c","topic1",0.03306490285,"History",642,1124
"309","f33r0r1v","topic17",0.000325,"Computer Science","f3930r4h","topic17",0.07017976075,"Geography, Joint Program SDSU",229,397
"310","f3rj4gk2","topic19",0.000158,"Economics","f3wq01xm","topic19",0.000873,"Mechanical Engineering",1325,1437
"311","f35x2726","topic25",0.08276889693,"Chemistry","f3cc0xvc","topic25",0.002165922686,"Film and Media Studies",358,533
"312","f31n7z2s","topic17",0.000332,"Chemistry","f37h1gr5","topic17",0.05180889718,"Feminist Studies",102,312
"313","f3639mqz","topic17",0.03687577287,"Marine Science","f3xg9p4g","topic17",0.000483,"Mechanical Engineering",365,1484
"314","f3qr4v7w","topic25",0.01578637839,"Psychology","f3w66hzz","topic25",0.0840624746,"Electrical and Computer Engineering",1280,1411
"315","f33j39zn","topic7",0.3247132539,"Communication","f3tq5zg7","topic7",0.01958737866,"Spanish and Portuguese",216,1317
"316","f31n7z71","topic25",0.000931,"Marine Science","f3q23xdp","topic25",0.001932811326,"Linguistics",104,1101
"317","f36q1vcj","topic25",0.01388997992,"Sociology","f3g44nd8","topic25",0.001001713919,"Education",404,697
"318","f3hd7srm","topic13",0.02728016655,"Music","f3rx9976","topic13",0.3847308502,"Education",919,1211
"319","f3g73bmw","topic19",0.08209568238,"Sociology","f3xk8cpk","topic19",0.000302,"Materials",852,1491
"320","f3pk0db9","topic25",0.04687827545,"Global Studies","f3vm49cx","topic25",0.009268549108,"Religious Studies",1216,1373
"321","f3v9861m","topic19",0.000263,"Electrical and Computer Engineering","f3vh5ksz","topic19",0.000776,"Music",1463,1364
"322","f3d50k42","topic7",0.178722501,"Counseling, Clinical and School Psychology","f3zc82nn","topic7",0.003715755412,"Mathematics",733,1542
"323","f33b5zxr","topic25",0.05026041243,"Education","f3n877qd","topic25",0.1678487816,"Computer Science",206,992
"324","f3hq3wtb","topic19",0.000307,"Electrical and Computer Engineering","f3r49nxc","topic19",0.000608,"Mathematics",936,1164
"325","f3n877qd","topic19",0.000507,"Computer Science","f3vm49ft","topic19",0.02908693922,"Education",1137,1375
"326","f33n21bx","topic25",0.000977,"Chemistry","f3m61h6q","topic25",0.05418316364,"Computer Science",219,926
"327","f39c6vj5","topic17",0.00037,"Global and International Studies","f3n58jgb","topic17",0.004999084516,"Ecology, Evolution and Marine Biology",565,988
"328","f37p8wgx","topic19",0.1213753918,"Political Science","f3n014q4","topic19",0.000852,"Linguistics",462,978
"329","f37942sq","topic25",0.04358174781,"Education","f3m906m1","topic25",0.06245877845,"Anthropology",438,935
"330","f3nz85r9","topic19",0.1459610614,"History","f3v122rb","topic19",0.1062333171,"Global and International Studies",1177,1338
"331","f3833q5c","topic7",0.09966994842,"Economics","f3qc01gs","topic7",0.1755854401,"Economics",488,1117
"332","f38050p4","topic19",0.000384,"Religious Studies","f3s46pv2","topic19",0.000412,"Religious Studies",479,1220
"333","f3bp00zb","topic17",0.000218,"Electrical and Computer Engineering","f3ft8hzw","topic17",0.00036,"Chemistry",640,675
"334","f3k935f6","topic25",0.000997,"Education","f3pz56rw","topic25",0.09247472327,"Music",1027,1089
"335","f30k26nd","topic25",0.02646204252,"Electrical and Computer Engineering","f3bc3wrf","topic25",0.00069,"Film and Media Studies",37,474
"336","f3639mvr","topic7",0.03106923634,"Geological Sciences","f3kk98xr","topic7",0.009788810061,"Religious Studies",367,899
"337","f37w6955","topic7",0.00162243926,"Music","f3x63jv6","topic7",0.003509910678,"Mathematics",471,1466
"338","f3k35rtv","topic25",0.02748962175,"Molecular, Cellular, and Developmental Biology","f3m32sxs","topic25",0.000751,"Environmental Science and Management",1020,923
"339","f3b27s7w","topic7",0.0774528754,"Education, Joint Program Cal Poly SLO","f3cz353d","topic7",0.001183133588,"Electrical and Computer Engineering",602,564
"340","f39p2zmw","topic25",0.03551070218,"Materials","f3r49qkq","topic25",0.001552949856,"Education",580,1167
"341","f3ks6pjq","topic17",0.01917962349,"Art History","f3x9288x","topic17",0.06136070911,"Music",1055,1473
"342","f30g3h39","topic19",0.000424,"Psychology","f3dr2sk0","topic19",0.004608187187,"Ecology, Evolution and Marine Biology",30,614
"343","f3445jd9","topic19",0.002244644644,"Statistics and Applied Probability","f3z036bk","topic19",0.000234,"Physics",246,1517
"344","f3wq01rc","topic25",0.001297874509,"Physics","f3z31wk8","topic25",0.01482772387,"and California Polytechnic State University. Education, Joint Program Cal Poly SLO",1512,1520
"345","f3rf5s0h","topic25",0.003336592577,"Religious Studies","f3tq5zg7","topic25",0.02310748387,"Spanish and Portuguese",1317,1317
"346","f3j38qpg","topic7",0.05735548233,"Chemical Engineering","f3m043bm","topic7",0.09713898187,"Classics",965,917
"347","f3b56gn6","topic7",0.06370451613,"Geography, Joint Program SDSU","f3qn64wf","topic7",0.2876868635,"Psychological and Brain Sciences",608,1135
"348","f36m34z6","topic25",0.000897,"Education","f3gq6vx3","topic25",0.04367082757,"Spanish and Portuguese",397,732
"349","f30p0x4n","topic17",0.000365,"English","f3m906m1","topic17",0.04539590868,"Anthropology",44,935
"350","f30p0x53","topic19",0.004225999134,"Music","f36h4fms","topic19",0.06630401412,"Geography",45,257
"351","f3s46pv2","topic19",0.000412,"Religious Studies","f3vh5kxr","topic19",0.02811266705,"English",1352,1366
"352","f30v89zq","topic25",0.1147982802,"Materials","f3rj4gdt","topic25",0.04617124276,"Psychology",56,1186
"353","f3251g5j","topic17",0.000121,"Electrical and Computer Engineering","f3mp51dz","topic17",0.000634,"Electrical and Computer Engineering",131,961
"354","f39w0cgc","topic7",0.05136809948,"Sociology","f3k935nw","topic7",0.3539084352,"Psychology",592,881
"355","f3125qt4","topic25",0.03191001045,"Psychological and Brain Sciences","f3s46pzd","topic25",0.01338292278,"Film and Media Studies",69,1223
"356","f39021q5","topic17",0.2936407867,"Education","f3zp45x2","topic17",0.001939805376,"Electrical and Computer Engineering",537,1562
"357","f3cv4fxt","topic17",0.00023,"Sociology","f3fx77jv","topic17",0.00016,"Electrical and Computer Engineering",714,686
"358","f38k777t","topic25",0.1884668336,"Mechanical Engineering","f3st7mzv","topic25",0.1769203306,"Electrical and Computer Engineering",517,1266
"359","f32b8vzs","topic7",0.02337152291,"Religious Studies","f3db7zsh","topic7",0.09117370684,"Environmental Science and Management",138,590
"360","f36m34sz","topic7",0.003159816782,"Global and International Studies","f3zw1j1w","topic7",0.1833276128,"Psychology",396,1570
"361","f38913s9","topic19",0.01548923572,"Economics","f3ww7fnc","topic19",0.00033,"Economics",496,1449
